time,value
6.484,8388607
6.486,8388607
6.488,8388607
6.49,8388607
6.492,8388607
6.494,8388607
6.496,8388607
6.498,8388607
6.5,8388607
6.502,8388607
6.5040000000000004,8388607
6.506,8388607
6.508,8388607
6.51,8388607
6.5120000000000005,8388607
6.514,8388607
6.516,8388607
6.518,8388607
6.5200000000000005,8388607
6.522,8388607
6.524,8388607
6.526,8388607
6.5280000000000005,8388607
6.53,8388607
6.532,8388607
6.534,8388607
6.5360000000000005,8388607
6.538,8388607
6.54,8388607
6.542,8388607
6.5440000000000005,8388607
6.546,8388607
6.548,8388607
6.55,8388607
6.5520000000000005,8388607
6.554,8388607
6.556,8388607
6.558,8388607
6.5600000000000005,8388607
6.562,8388607
6.564,8388607
6.566,8388607
6.5680000000000005,8388607
6.57,8388607
6.572,8388607
6.574,8388607
6.5760000000000005,8388607
6.578,8388607
6.58,8388607
6.582,8388607
6.5840000000000005,8388607
6.586,8388607
6.588,8388607
6.59,8388607
6.5920000000000005,8388607
6.594,8388607
6.596,8388607
6.598,8388607
6.6000000000000005,8388607
6.602,8388607
6.604,8388607
6.606,8388607
6.6080000000000005,8388607
6.61,8388607
6.612,8388607
6.614,8388607
6.6160000000000005,8388607
6.618,8388607
6.62,8388607
6.622,8388607
6.6240000000000006,8388607
6.626,8388607
6.628,8388607
6.63,8388607
6.632000000000001,8388607
6.634,8388607
6.636,8388607
6.638,8388607
6.640000000000001,8388607
6.642,8388607
6.644,8388607
6.646,8388607
6.648000000000001,8388607
6.65,8388607
6.652,8388607
6.654,8388607
6.656000000000001,8388607
6.658,8388607
6.66,8388607
6.662,8388607
6.664,8388607
6.666,8388607
6.668,8388607
6.67,8388607
6.672,8388607
6.674,8388607
6.676,8388607
6.678,8388607
6.68,8388607
6.682,8388607
6.684,8388607
6.686,8388607
6.688,8388607
6.69,8388607
6.692,8388607
6.694,8388607
6.696,8388607
6.698,8388607
6.7,8388607
6.702,8388607
6.704,8388607
6.706,8388607
6.708,8388607
6.71,8388607
6.712,8388607
6.714,8388607
6.716,8388607
6.718,8388607
6.72,8388607
6.722,8388607
6.724,8388607
6.726,8388607
6.728,8388607
6.73,8388607
6.732,8388607
6.734,8388607
6.736,8388607
6.738,8388607
6.74,8388607
6.742,8388607
6.744,8388607
6.746,8388607
6.748,8388607
6.75,8388607
6.752,8388607
6.7540000000000004,8388607
6.756,8388607
6.758,8388607
6.76,8388607
6.7620000000000005,8388607
6.764,8388607
6.766,8388607
6.768,8388607
6.7700000000000005,8388607
6.772,8388607
6.774,8388607
6.776,8388607
6.7780000000000005,8388607
6.78,8388607
6.782,8388607
6.784,8388607
6.7860000000000005,8388607
6.788,8388607
6.79,8388607
6.792,8388607
6.7940000000000005,8388607
6.796,8388607
6.798,8388607
6.8,8388607
6.8020000000000005,8388607
6.804,8388607
6.806,8388607
6.808,8388607
6.8100000000000005,8388607
6.812,8388607
6.814,8388607
6.816,8388607
6.8180000000000005,8388607
6.82,8388607
6.822,8388607
6.824,8388607
6.8260000000000005,8388607
6.828,8388607
6.83,8388607
6.832,8388607
6.8340000000000005,8388607
6.836,8388607
6.838,8388607
6.84,8388607
6.8420000000000005,8388607
6.844,8388607
6.846,8388607
6.848,8388607
6.8500000000000005,8388607
6.852,8388607
6.854,8388607
6.856,8388607
6.8580000000000005,8388607
6.86,8388607
6.862,8388607
6.864,8388607
6.8660000000000005,8388607
6.868,8388607
6.87,8388607
6.872,8388607
6.8740000000000006,8388607
6.876,8388607
6.878,8388607
6.88,8388607
6.882000000000001,8388607
6.884,8388607
6.886,8388607
6.888,8388607
6.890000000000001,8388607
6.892,8388607
6.894,8388607
6.896,8388607
6.898000000000001,8388607
6.9,8388607
6.902,8388607
6.904,8388607
6.906000000000001,8388607
6.908,8388607
6.91,8388607
6.912,8388607
6.914,8388607
6.916,8388607
6.918,8388607
6.92,8388607
6.922,8388607
6.924,8388607
6.926,8388607
6.928,8388607
6.93,8388607
6.932,8388607
6.934,8388607
6.936,8388607
6.938,8388607
6.94,8388607
6.942,8388607
6.944,8388607
6.946,8388607
6.948,8388607
6.95,8388607
6.952,8388607
6.954,8388607
6.956,8388607
6.958,8388607
6.96,8388607
6.962,8388607
6.964,8388607
6.966,8388607
6.968,8388607
6.97,8388607
6.972,8388607
6.974,8388607
6.976,8388607
6.978,8388607
6.98,8388607
6.982,8388607
6.984,8388607
6.986,8388607
6.988,8388607
6.99,8388607
6.992,8388607
6.994,8388607
6.996,8388607
6.998,8388607
7.0,8388607
7.002,8388607
7.0040000000000004,8388607
7.006,8388607
7.008,8388607
7.01,8388607
7.0120000000000005,8388607
7.014,8388607
7.016,8388607
7.018,8388607
7.0200000000000005,8388607
7.022,8388607
7.024,8388607
7.026,8388607
7.0280000000000005,8388607
7.03,8388607
7.032,8388607
7.034,8388607
7.0360000000000005,8388607
7.038,8388607
7.04,8388607
7.042,8388607
7.0440000000000005,8388607
7.046,8388607
7.048,8388607
7.05,8388607
7.0520000000000005,8388607
7.054,8388607
7.056,8388607
7.058,8388607
7.0600000000000005,8388607
7.062,8388607
7.064,8388607
7.066,8388607
7.0680000000000005,8388607
7.07,8388607
7.072,8388607
7.074,8388607
7.0760000000000005,8388607
7.078,8388607
7.08,8388607
7.082,8388607
7.0840000000000005,8388607
7.086,8388607
7.088,8388607
7.09,8388607
7.0920000000000005,8388607
7.094,8388607
7.096,8388607
7.098,8388607
7.1000000000000005,8388607
7.102,8388607
7.104,8388607
7.106,8388607
7.1080000000000005,8388607
7.11,8388607
7.112,8388607
7.114,8388607
7.1160000000000005,8388607
7.118,8388607
7.12,8388607
7.122,8388607
7.1240000000000006,8388607
7.126,8388607
7.128,8388607
7.13,8388607
7.132000000000001,8388607
7.134,8388607
7.136,8388607
7.138,8388607
7.140000000000001,8388607
7.142,8388607
7.144,8388607
7.146,8388607
7.148000000000001,8388607
7.15,8388607
7.152,8388607
7.154,8388607
7.156000000000001,8388607
7.158,8388607
7.16,8388607
7.162,8388607
7.164000000000001,8388607
7.166,8388607
7.168,8388607
7.17,8388607
7.172,8388607
7.174,8388607
7.176,8388607
7.178,8388607
7.18,8388607
7.182,8388607
7.184,8388607
7.186,8388607
7.188,8388607
7.19,8388607
7.192,8388607
7.194,8388607
7.196,8388607
7.198,8388607
7.2,8388607
7.202,8388607
7.204,8388607
7.206,8388607
7.208,8388607
7.21,8388607
7.212,8388607
7.214,8388607
7.216,8388607
7.218,8388607
7.22,8388607
7.222,8388607
7.224,8388607
7.226,8388607
7.228,8388607
7.23,8388607
7.232,8388607
7.234,8388607
7.236,8388607
7.238,8388607
7.24,8388607
7.242,8388607
7.244,8388607
7.246,8388607
7.248,8388607
7.25,8388607
7.252,8388607
7.2540000000000004,8388607
7.256,8388607
7.258,8388607
7.26,8388607
7.2620000000000005,8388607
7.264,8388607
7.266,8388607
7.268,8388607
7.2700000000000005,8388607
7.272,8388607
7.274,8388607
7.276,8388607
7.2780000000000005,8388607
7.28,8388607
7.282,8388607
7.284,8388607
7.2860000000000005,8388607
7.288,8388607
7.29,8388607
7.292,8388607
7.2940000000000005,8388607
7.296,8388607
7.298,8388607
7.3,8388607
7.3020000000000005,8388607
7.304,8388607
7.306,8388607
7.308,8388607
7.3100000000000005,8388607
7.312,8388607
7.314,8388607
7.316,8388607
7.3180000000000005,8388607
7.32,8388607
7.322,8388607
7.324,8388607
7.3260000000000005,8388607
7.328,8388607
7.33,8388607
7.332,8388607
7.3340000000000005,8388607
7.336,8388607
7.338,8388607
7.34,8388607
7.3420000000000005,8388607
7.344,8388607
7.346,8388607
7.348,8388607
7.3500000000000005,8388607
7.352,8388607
7.354,8388607
7.356,8388607
7.3580000000000005,8388607
7.36,8388607
7.362,8388607
7.364,8388607
7.3660000000000005,8388607
7.368,8388607
7.37,8388607
7.372,8388607
7.3740000000000006,8388607
7.376,8388607
7.378,8388607
7.38,8388607
7.382000000000001,8388607
7.384,8388607
7.386,8388607
7.388,8388607
7.390000000000001,8388607
7.392,8388607
7.394,8388607
7.396,8388607
7.398000000000001,8388607
7.4,8388607
7.402,8388607
7.404,8388607
7.406000000000001,8388607
7.408,8388607
7.41,8388607
7.412,8388607
7.414000000000001,8388607
7.416,8388607
7.418,8388607
7.42,8388607
7.422000000000001,8388607
7.424,8388607
7.426,8388607
7.428,8388607
7.43,8388607
7.432,8388607
7.434,8388607
7.436,8388607
7.438,8388607
7.44,8388607
7.442,8388607
7.444,8388607
7.446,8388607
7.448,8388607
7.45,8388607
7.452,8388607
7.454,8388607
7.456,8388607
7.458,8388607
7.46,8388607
7.462,8388607
7.464,8388607
7.466,8388607
7.468,8388607
7.47,8388607
7.472,8388607
7.474,8388607
7.476,8388607
7.478,8388607
7.48,8388607
7.482,8388607
7.484,8388607
7.486,8388607
7.488,8388607
7.49,8388607
7.492,8388607
7.494,8388607
7.496,8388607
7.498,8388607
7.5,8388607
7.502,8388607
7.5040000000000004,8388607
7.506,8388607
7.508,8388607
7.51,8388607
7.5120000000000005,8388607
7.514,8388607
7.516,8388607
7.518,8388607
7.5200000000000005,8388607
7.522,8388607
7.524,8388607
7.526,8388607
7.5280000000000005,8388607
7.53,8388607
7.532,8388607
7.534,8388607
7.5360000000000005,8388607
7.538,8388607
7.54,8388607
7.542,8388607
7.5440000000000005,8388607
7.546,8388607
7.548,8388607
7.55,8388607
7.5520000000000005,8388607
7.554,8388607
7.556,8388607
7.558,8388607
7.5600000000000005,8388607
7.562,8388607
7.564,8388607
7.566,8388607
7.5680000000000005,8388607
7.57,8388607
7.572,8388607
7.574,8388607
7.5760000000000005,8388607
7.578,8388607
7.58,8388607
7.582,8388607
7.5840000000000005,8388607
7.586,8388607
7.588,8388607
7.59,8388607
7.5920000000000005,8388607
7.594,8388607
7.596,8388607
7.598,8388607
7.6000000000000005,8388607
7.602,8388607
7.604,8388607
7.606,8388607
7.6080000000000005,8388607
7.61,8388607
7.612,8388607
7.614,8388607
7.6160000000000005,8388607
7.618,8388607
7.62,8388607
7.622,8388607
7.6240000000000006,8388607
7.626,8388607
7.628,8388607
7.63,8388607
7.632000000000001,8388607
7.634,8388607
7.636,8388607
7.638,8388607
7.640000000000001,8388607
7.642,8388607
7.644,8388607
7.646,8388607
7.648000000000001,8388607
7.65,8388607
7.652,8388607
7.654,8388607
7.656000000000001,8388607
7.658,8388607
7.66,8388607
7.662,8388607
7.664000000000001,8388607
7.666,8388607
7.668,8388607
7.67,8388607
7.672000000000001,8388607
7.674,8388607
7.676,8388607
7.678,8388607
7.68,8388607
7.682,8388607
7.684,8388607
7.686,8388607
7.688,8388607
7.69,8388607
7.692,8388607
7.694,8388607
7.696,8388607
7.698,8388607
7.7,8388607
7.702,8388607
7.704,8388607
7.706,8388607
7.708,8388607
7.71,8388607
7.712,8388607
7.714,8388607
7.716,8388607
7.718,8388607
7.72,8388607
7.722,8388607
7.724,8388607
7.726,8388607
7.728,8388607
7.73,8388607
7.732,8388607
7.734,8388607
7.736,8388607
7.738,8388607
7.74,8388607
7.742,8388607
7.744,8388607
7.746,8388607
7.748,8388607
7.75,8388607
7.752,8388607
7.7540000000000004,8388607
7.756,8388607
7.758,8388607
7.76,8388607
7.7620000000000005,8388607
7.764,8388607
7.766,8388607
7.768,8388607
7.7700000000000005,8388607
7.772,8388607
7.774,8388607
7.776,8388607
7.7780000000000005,8388607
7.78,8388607
7.782,8388607
7.784,8388607
7.7860000000000005,8388607
7.788,8388607
7.79,8388607
7.792,8388607
7.7940000000000005,8388607
7.796,8388607
7.798,8388607
7.8,8388607
7.8020000000000005,8388607
7.804,8388607
7.806,8388607
7.808,8388607
7.8100000000000005,8388607
7.812,8388607
7.814,8388607
7.816,8388607
7.8180000000000005,8388607
7.82,8388607
7.822,8388607
7.824,8388607
7.8260000000000005,8388607
7.828,8388607
7.83,8388607
7.832,8388607
7.8340000000000005,8388607
7.836,8388607
7.838,8388607
7.84,8388607
7.8420000000000005,8388607
7.844,8388607
7.846,8388607
7.848,8388607
7.8500000000000005,8388607
7.852,8388607
7.854,8388607
7.856,8388607
7.8580000000000005,8388607
7.86,8388607
7.862,8388607
7.864,8388607
7.8660000000000005,8388607
7.868,8388607
7.87,8388607
7.872,8388607
7.8740000000000006,8388607
7.876,8388607
7.878,8388607
7.88,8388607
7.882000000000001,8388607
7.884,8388607
7.886,8388607
7.888,8388607
7.890000000000001,8388607
7.892,8388607
7.894,8388607
7.896,8388607
7.898000000000001,8388607
7.9,8388607
7.902,8388607
7.904,8388607
7.906000000000001,8388607
7.908,8388607
7.91,8388607
7.912,8388607
7.914000000000001,8388607
7.916,8388607
7.918,8388607
7.92,8388607
7.922000000000001,8388607
7.924,8388607
7.926,8388607
7.928,8388607
7.930000000000001,8388607
7.932,8388607
7.934,8388607
7.936,8388607
7.938,8388607
7.94,8388607
7.942,8388607
7.944,8388607
7.946,8388607
7.948,8388607
7.95,8388607
7.952,8388607
7.954,8388607
7.956,8388607
7.958,8388607
7.96,8388607
7.962,8388607
7.964,8388607
7.966,8388607
7.968,8388607
7.97,8388607
7.972,8388607
7.974,8388607
7.976,8388607
7.978,8388607
7.98,8388607
7.982,8388607
7.984,8388607
7.986,8388607
7.988,8388607
7.99,8388607
7.992,8388607
7.994,8388607
7.996,8388607
7.998,8388607
8.0,8388607
8.002,8388607
8.004,8388607
8.006,8388607
8.008000000000001,8388607
8.01,8388607
8.012,8388607
8.014,8388607
8.016,8388607
8.018,8388607
8.02,8388607
8.022,8388607
8.024000000000001,8388607
8.026,8388607
8.028,8388607
8.03,8388607
8.032,8388607
8.034,8388607
8.036,8388607
8.038,8388607
8.040000000000001,8388607
8.042,8388607
8.044,8388607
8.046,8388607
8.048,8388607
8.05,8388607
8.052,8388607
8.054,8388607
8.056000000000001,8388607
8.058,8388607
8.06,8388607
8.062,8388607
8.064,8388607
8.066,8388607
8.068,8388607
8.07,8388607
8.072000000000001,8388607
8.074,8388607
8.076,8388607
8.078,8388607
8.08,8388607
8.082,8388607
8.084,8388607
8.086,8388607
8.088000000000001,8388607
8.09,8388607
8.092,8388607
8.094,8388607
8.096,8388607
8.098,8388607
8.1,8388607
8.102,8388607
8.104000000000001,8388607
8.106,8388607
8.108,8388607
8.11,8388607
8.112,8388607
8.114,8388607
8.116,8388607
8.118,8388607
8.120000000000001,8388607
8.122,8388607
8.124,8388607
8.126,8388607
8.128,8388607
8.13,8388607
8.132,8388607
8.134,8388607
8.136000000000001,8388607
8.138,8388607
8.14,8388607
8.142,8388607
8.144,8388607
8.146,8388607
8.148,8388607
8.15,8388607
8.152000000000001,8388607
8.154,8388607
8.156,8388607
8.158,8388607
8.16,8388607
8.162,8388607
8.164,8388607
8.166,8388607
8.168000000000001,8388607
8.17,8388607
8.172,8388607
8.174,8388607
8.176,8388607
8.178,8388607
8.18,8388607
8.182,8388607
8.184000000000001,8388607
8.186,8388607
8.188,8388607
8.19,8388607
8.192,8388607
8.194,8388607
8.196,8388607
8.198,8388607
8.2,8388607
8.202,8388607
8.204,8388607
8.206,8388607
8.208,8388607
8.21,8388607
8.212,8388607
8.214,8388607
8.216,8388607
8.218,8388607
8.22,8388607
8.222,8388607
8.224,8388607
8.226,8388607
8.228,8388607
8.23,8388607
8.232,8388607
8.234,8388607
8.236,8388607
8.238,8388607
8.24,8388607
8.242,8388607
8.244,8388607
8.246,8388607
8.248,8388607
8.25,8388607
8.252,8388607
8.254,8388607
8.256,8388607
8.258000000000001,8388607
8.26,8388607
8.262,8388607
8.264,8388607
8.266,8388607
8.268,8388607
8.27,8388607
8.272,8388607
8.274000000000001,8388607
8.276,8388607
8.278,8388607
8.28,8388607
8.282,8388607
8.284,8388607
8.286,8388607
8.288,8388607
8.290000000000001,8388607
8.292,8388607
8.294,8388607
8.296,8388607
8.298,8388607
8.3,8388607
8.302,8388607
8.304,8388607
8.306000000000001,8388607
8.308,8388607
8.31,8388607
8.312,8388607
8.314,8388607
8.316,8388607
8.318,8388607
8.32,8388607
8.322000000000001,8388607
8.324,8388607
8.326,8388607
8.328,8388607
8.33,8388607
8.332,8388607
8.334,8388607
8.336,8388607
8.338000000000001,8388607
8.34,8388607
8.342,8388607
8.344,8388607
8.346,8388607
8.348,8388607
8.35,8388607
8.352,8388607
8.354000000000001,8388607
8.356,8388607
8.358,8388607
8.36,8388607
8.362,8388607
8.364,8388607
8.366,8388607
8.368,8388607
8.370000000000001,8388607
8.372,8388607
8.374,8388607
8.376,8388607
8.378,8388607
8.38,8388607
8.382,8388607
8.384,8388607
8.386000000000001,8388607
8.388,8388607
8.39,8388607
8.392,8388607
8.394,8388607
8.396,8388607
8.398,8388607
8.4,8388607
8.402000000000001,8388607
8.404,8388607
8.406,8388607
8.408,8388607
8.41,8388607
8.412,8388607
8.414,8388607
8.416,8388607
8.418000000000001,8388607
8.42,8388607
8.422,8388607
8.424,8388607
8.426,8388607
8.428,8388607
8.43,8388607
8.432,8388607
8.434000000000001,8388607
8.436,8388607
8.438,8388607
8.44,8388607
8.442,8388607
8.444,8388607
8.446,8388607
8.448,8388607
8.45,8388607
8.452,8388607
8.454,8388607
8.456,8388607
8.458,8388607
8.46,8388607
8.462,8388607
8.464,8388607
8.466,8388607
8.468,8388607
8.47,8388607
8.472,8388607
8.474,8388607
8.476,8388607
8.478,8388607
8.48,8388607
8.482,8388607
8.484,8388607
8.486,8388607
8.488,8388607
8.49,8388607
8.492,8388607
8.494,8388607
8.496,8388607
8.498,8388607
8.5,8388607
8.502,8388607
8.504,8388607
8.506,8388607
8.508000000000001,8388607
8.51,8388607
8.512,8388607
8.514,8388607
8.516,8388607
8.518,8388607
8.52,8388607
8.522,8388607
8.524000000000001,8388607
8.526,8388607
8.528,8388607
8.53,8388607
8.532,8388607
8.534,8388607
8.536,8388607
8.538,8388607
8.540000000000001,8388607
8.542,8388607
8.544,8388607
8.546,8388607
8.548,8388607
8.55,8388607
8.552,8388607
8.554,8388607
8.556000000000001,8388607
8.558,8388607
8.56,8388607
8.562,8388607
8.564,8388607
8.566,8388607
8.568,8388607
8.57,8388607
8.572000000000001,8388607
8.574,8388607
8.576,8388607
8.578,8388607
8.58,8388607
8.582,8388607
8.584,8388607
8.586,8388607
8.588000000000001,8388607
8.59,8388607
8.592,8388607
8.594,8388607
8.596,8388607
8.598,8388607
8.6,8388607
8.602,8388607
8.604000000000001,8388607
8.606,8388607
8.608,8388607
8.61,8388607
8.612,8388607
8.614,8388607
8.616,8388607
8.618,8388607
8.620000000000001,8388607
8.622,8388607
8.624,8388607
8.626,8388607
8.628,8388607
8.63,8388607
8.632,8388607
8.634,8388607
8.636000000000001,8388607
8.638,8388607
8.64,8388607
8.642,8388607
8.644,8388607
8.646,8388607
8.648,8388607
8.65,8388607
8.652000000000001,8388607
8.654,8388607
8.656,8388607
8.658,8388607
8.66,8388607
8.662,8388607
8.664,8388607
8.666,8388607
8.668000000000001,8388607
8.67,8388607
8.672,8388607
8.674,8388607
8.676,8388607
8.678,8388607
8.68,8388607
8.682,8388607
8.684000000000001,8388607
8.686,8388607
8.688,8388607
8.69,8388607
8.692,8388607
8.694,8388607
8.696,8388607
8.698,8388607
8.700000000000001,8388607
8.702,8388607
8.704,8388607
8.706,8388607
8.708,8388607
8.71,8388607
8.712,8388607
8.714,8388607
8.716,8388607
8.718,8388607
8.72,8388607
8.722,8388607
8.724,8388607
8.726,8388607
8.728,8388607
8.73,8388607
8.732,8388607
8.734,8388607
8.736,8388607
8.738,8388607
8.74,8388607
8.742,8388607
8.744,8388607
8.746,8388607
8.748,8388607
8.75,8388607
8.752,8388607
8.754,8388607
8.756,8388607
8.758000000000001,8388607
8.76,8388607
8.762,8388607
8.764,8388607
8.766,8388607
8.768,8388607
8.77,8388607
8.772,8388607
8.774000000000001,8388607
8.776,8388607
8.778,8388607
8.78,8388607
8.782,8388607
8.784,8388607
8.786,8388607
8.788,8388607
8.790000000000001,8388607
8.792,8388607
8.794,8388607
8.796,8388607
8.798,8388607
8.8,8388607
8.802,8388607
8.804,8388607
8.806000000000001,8388607
8.808,8388607
8.81,8388607
8.812,8388607
8.814,8388607
8.816,8388607
8.818,8388607
8.82,8388607
8.822000000000001,8388607
8.824,8388607
8.826,8388607
8.828,8388607
8.83,8388607
8.832,8388607
8.834,8388607
8.836,8388607
8.838000000000001,8388607
8.84,8388607
8.842,8388607
8.844,8388607
8.846,8388607
8.848,8388607
8.85,8388607
8.852,8388607
8.854000000000001,8388607
8.856,8388607
8.858,8388607
8.86,8388607
8.862,8388607
8.864,8388607
8.866,8388607
8.868,8388607
8.870000000000001,8388607
8.872,8388607
8.874,8388607
8.876,8388607
8.878,8388607
8.88,8388607
8.882,8388607
8.884,8388607
8.886000000000001,8388607
8.888,8388607
8.89,8388607
8.892,8388607
8.894,8388607
8.896,8388607
8.898,8388607
8.9,8388607
8.902000000000001,8388607
8.904,8388607
8.906,8388607
8.908,8388607
8.91,8388607
8.912,8388607
8.914,8388607
8.916,8388607
8.918000000000001,8388607
8.92,8388607
8.922,8388607
8.924,8388607
8.926,8388607
8.928,8388607
8.93,8388607
8.932,8388607
8.934000000000001,8388607
8.936,8388607
8.938,8388607
8.94,8388607
8.942,8388607
8.944,8388607
8.946,8388607
8.948,8388607
8.950000000000001,8388607
8.952,8388607
8.954,8388607
8.956,8388607
8.958,8388607
8.96,8388607
8.962,8388607
8.964,8388607
8.966,8388607
8.968,8388607
8.97,8388607
8.972,8388607
8.974,8388607
8.976,8388607
8.978,8388607
8.98,8388607
8.982,8388607
8.984,8388607
8.986,8388607
8.988,8388607
8.99,8388607
8.992,8388607
8.994,8388607
8.996,8388607
8.998,8388607
9.0,8388607
9.002,8388607
9.004,8388607
9.006,8388607
9.008000000000001,8388607
9.01,8388607
9.012,8388607
9.014,8388607
9.016,8388607
9.018,8388607
9.02,8388607
9.022,8388607
9.024000000000001,8388607
9.026,8388607
9.028,8388607
9.03,8388607
9.032,8388607
9.034,8388607
9.036,8388607
9.038,8388607
9.040000000000001,8388607
9.042,8388607
9.044,8388607
9.046,8388607
9.048,8388607
9.05,8388607
9.052,8388607
9.054,8388607
9.056000000000001,8388607
9.058,8388607
9.06,8388607
9.062,8388607
9.064,8388607
9.066,8388607
9.068,8388607
9.07,8388607
9.072000000000001,8388607
9.074,8388607
9.076,8388607
9.078,8388607
9.08,8388607
9.082,8388607
9.084,8388607
9.086,8388607
9.088000000000001,8388607
9.09,8388607
9.092,8388607
9.094,8388607
9.096,8388607
9.098,8388607
9.1,8388607
9.102,8388607
9.104000000000001,8388607
9.106,8388607
9.108,8388607
9.11,8388607
9.112,8388607
9.114,8388607
9.116,8388607
9.118,8388607
9.120000000000001,8388607
9.122,8388607
9.124,8388607
9.126,8388607
9.128,8388607
9.13,8388607
9.132,8388607
9.134,8388607
9.136000000000001,8388607
9.138,8388607
9.14,8388607
9.142,8388607
9.144,8388607
9.146,8388607
9.148,8388607
9.15,8388607
9.152000000000001,8388607
9.154,8388607
9.156,8388607
9.158,8388607
9.16,8388607
9.162,8388607
9.164,8388607
9.166,8388607
9.168000000000001,8388607
9.17,8388607
9.172,8388607
9.174,8388607
9.176,8388607
9.178,8388607
9.18,8388607
9.182,8388607
9.184000000000001,8388607
9.186,8388607
9.188,8388607
9.19,8388607
9.192,8388607
9.194,8388607
9.196,8388607
9.198,8388607
9.200000000000001,8388607
9.202,8388607
9.204,8388607
9.206,8388607
9.208,8388607
9.21,8388607
9.212,8388607
9.214,8388607
9.216000000000001,8388607
9.218,8388607
9.22,8388607
9.222,8388607
9.224,8388607
9.226,8388607
9.228,8388607
9.23,8388607
9.232,8388607
9.234,8388607
9.236,8388607
9.238,8388607
9.24,8388607
9.242,8388607
9.244,8388607
9.246,8388607
9.248,8388607
9.25,8388607
9.252,8388607
9.254,8388607
9.256,8388607
9.258000000000001,8388607
9.26,8388607
9.262,8388607
9.264,8388607
9.266,8388607
9.268,8388607
9.27,8388607
9.272,8388607
9.274000000000001,8388607
9.276,8388607
9.278,8388607
9.28,8388607
9.282,8388607
9.284,8388607
9.286,8388607
9.288,8388607
9.290000000000001,8388607
9.292,8388607
9.294,8388607
9.296,8388607
9.298,8388607
9.3,8388607
9.302,8388607
9.304,8388607
9.306000000000001,8388607
9.308,8388607
9.31,8388607
9.312,8388607
9.314,8388607
9.316,8388607
9.318,8388607
9.32,8388607
9.322000000000001,8388607
9.324,8388607
9.326,8388607
9.328,8388607
9.33,8388607
9.332,8388607
9.334,8388607
9.336,8388607
9.338000000000001,8388607
9.34,8388607
9.342,8388607
9.344,8388607
9.346,8388607
9.348,8388607
9.35,8388607
9.352,8388607
9.354000000000001,8388607
9.356,8388607
9.358,8388607
9.36,8388607
9.362,8388607
9.364,8388607
9.366,8388607
9.368,8388607
9.370000000000001,8388607
9.372,8388607
9.374,8388607
9.376,8388607
9.378,8388607
9.38,8388607
9.382,8388607
9.384,8388607
9.386000000000001,8388607
9.388,8388607
9.39,8388607
9.392,8388607
9.394,8388607
9.396,8388607
9.398,8388607
9.4,8388607
9.402000000000001,8388607
9.404,8388607
9.406,8388607
9.408,8388607
9.41,8388607
9.412,8388607
9.414,8388607
9.416,8388607
9.418000000000001,8388607
9.42,8388607
9.422,8388607
9.424,8388607
9.426,8388607
9.428,8388607
9.43,8388607
9.432,8388607
9.434000000000001,8388607
9.436,8388607
9.438,8388607
9.44,8388607
9.442,8388607
9.444,8388607
9.446,8388607
9.448,8388607
9.450000000000001,8388607
9.452,8388607
9.454,8388607
9.456,8388607
9.458,8388607
9.46,8388607
9.462,8388607
9.464,8388607
9.466000000000001,8388607
9.468,8388607
9.47,8388607
9.472,8388607
9.474,8388607
9.476,8388607
9.478,8388607
9.48,8388607
9.482,8388607
9.484,8388607
9.486,8388607
9.488,8388607
9.49,8388607
9.492,8388607
9.494,8388607
9.496,8388607
9.498,8388607
9.5,8388607
9.502,8388607
9.504,8388607
9.506,8388607
9.508000000000001,8388607
9.51,8388607
9.512,8388607
9.514,8388607
9.516,8388607
9.518,8388607
9.52,8388607
9.522,8388607
9.524000000000001,8388607
9.526,8388607
9.528,8388607
9.53,8388607
9.532,8388607
9.534,8388607
9.536,8388607
9.538,8388607
9.540000000000001,8388607
9.542,8388607
9.544,8388607
9.546,8388607
9.548,8388607
9.55,8388607
9.552,8388607
9.554,8388607
9.556000000000001,8388607
9.558,8388607
9.56,8388607
9.562,8388607
9.564,8388607
9.566,8388607
9.568,8388607
9.57,8388607
9.572000000000001,8388607
9.574,8388607
9.576,8388607
9.578,8388607
9.58,8388607
9.582,8388607
9.584,8388607
9.586,8388607
9.588000000000001,8388607
9.59,8388607
9.592,8388607
9.594,8388607
9.596,8388607
9.598,8388607
9.6,8388607
9.602,8388607
9.604000000000001,8388607
9.606,8388607
9.608,8388607
9.61,8388607
9.612,8388607
9.614,8388607
9.616,8388607
9.618,8388607
9.620000000000001,8388607
9.622,8388607
9.624,8388607
9.626,8388607
9.628,8388607
9.63,8388607
9.632,8388607
9.634,8388607
9.636000000000001,8388607
9.638,8388607
9.64,8388607
9.642,8388607
9.644,8388607
9.646,8388607
9.648,8388607
9.65,8388607
9.652000000000001,8388607
9.654,8388607
9.656,8388607
9.658,8388607
9.66,8388607
9.662,8388607
9.664,8388607
9.666,8388607
9.668000000000001,8388607
9.67,8388607
9.672,8388607
9.674,8388607
9.676,8388607
9.678,8388607
9.68,8388607
9.682,8388607
9.684000000000001,8388607
9.686,8388607
9.688,8388607
9.69,8388607
9.692,8388607
9.694,8388607
9.696,8388607
9.698,8388607
9.700000000000001,8388607
9.702,8388607
9.704,8388607
9.706,8388607
9.708,8388607
9.71,8388607
9.712,8388607
9.714,8388607
9.716000000000001,8388607
9.718,8388607
9.72,8388607
9.722,8388607
9.724,8388607
9.726,8388607
9.728,8388607
9.73,8388607
9.732,8388607
9.734,8388607
9.736,8388607
